"date","high","low","open","close","volume","quoteVolume","weightedAverage"
"1449792000","0","0.00196","0","0.00196161","38.25071788","19238.29028541","0.00198825"
"1449806400","0","0.00195602","0","0.00198696","21.05292989","10595.24419218","0.00198701"
"1449820800","0","0.00190264","0","0.00191679","51.05767937","26430.95459064","0.00193173"
"1449835200","0","0.00190002","0","0.00191113","61.05437955","31826.33692854","0.00191836"
"1449849600","0","0.00188893","0","0.002039","606.87706897","297951.98933509","0.00203682"
"1449864000","0","0.00197","0","0.00207441","140.54677335","69228.8711624","0.00203017"
"1449878400","0","0.00205","0","0.002155","440.55802007","206302.17023756","0.00213549"
"1449892800","0","0.00215","0","0.00223001","337.59260887","147510.62628036","0.00228859"
"1449907200","0","0.00215012","0","0.00220975","218.52601919","98213.20989994","0.00222501"
"1449921600","0","0.0021601","0","0.00236672","374.94035024","161863.20236178","0.0023164"
"1449936000","0","0.002268","0","0.00229","128.57897325","55977.23008973","0.00229698"
"1449950400","0","0.00221055","0","0.00224001","126.79845839","55951.73080833","0.00226621"
"1449964800","0","0.00221055","0","0.00225913","50.39733443","22519.48697695","0.00223794"
"1449979200","0","0.0022302","0","0.00225001","22.80259053","10067.16225506","0.00226504"
"1449993600","0","0.00223","0","0.002231","12.39480309","5521.22308229","0.00224493"
"1450008000","0","0.002211","0","0.00222004","36.4930446","16403.64946646","0.00222469"
"1450022400","0","0.00212991","0","0.00213101","63.84833436","29233.91268172","0.00218405"
"1450036800","0","0.00213104","0","0.0022","125.65836434","57387.62215116","0.00218964"
"1450051200","0","0.0021948","0","0.00220635","31.13123333","14048.78103834","0.00221593"
"1450065600","0","0.00220288","0","0.0023","111.93395301","48978.80731638","0.00228535"
"1450080000","0","0.00218055","0","0.00220012","204.90696252","91323.05706674","0.00224375"
"1450094400","0","0.00220012","0","0.002235","51.88693193","23227.17089758","0.00223388"
"1450108800","0","0.00222012","0","0.00224","44.01965685","19578.95458785","0.00224831"
"1450123200","0","0.00223","0","0.00223","27.27505672","12124.88067217","0.00224951"
"1450137600","0","0.00218299","0","0.00219","61.55575452","27914.70161788","0.00220513"
"1450152000","0","0.00215241","0","0.00216326","63.16137888","28995.53527996","0.00217831"
"1450166400","0","0.00215","0","0.002265","242.07389185","108731.45053284","0.00222634"
"1450180800","0","0.00221133","0","0.00222899","60.74303954","27097.33138633","0.00224166"
"1450195200","0","0.0021816","0","0.00218223","52.82030786","23924.66322141","0.00220777"
"1450209600","0","0.00216799","0","0.002173","34.27938998","15705.95365594","0.00218257"
"1450224000","0","0.00216005","0","0.00219371","30.05090543","13735.36437729","0.00218784"
"1450238400","0","0.00216035","0","0.00218","39.92186147","18317.26396043","0.00217946"
"1450252800","0","0.00216012","0","0.002177","34.0831412","15612.69617571","0.00218304"
"1450267200","0","0.00215","0","0.00215","52.89596078","24436.73898174","0.0021646"
"1450281600","0","0.00215","0","0.00218499","42.07714597","19257.97235512","0.00218492"
"1450296000","0","0.00216002","0","0.00218169","33.97492666","15548.67632303","0.00218506"
"1450310400","0","0.00216501","0","0.00216501","9.54073049","4380.28042556","0.0021781"
"1450324800","0","0.00197723","0","0.0020293","273.87860388","133304.91415853","0.00205452"
"1450339200","0","0.00202568","0","0.00208","82.88247465","40177.49224493","0.0020629"
"1450353600","0","0.00202574","0","0.00204105","60.90241548","29773.46759262","0.00204552"
"1450368000","0","0.00204105","0","0.002079","82.36960359","39402.25145375","0.00209047"
"1450382400","0","0.00206193","0","0.00208077","34.78622707","16685.52105125","0.00208481"
"1450396800","0","0.00200013","0","0.00200014","59.70574261","29369.17095795","0.00203293"
"1450411200","0","0.00200012","0","0.002009","33.31789036","16565.3846461","0.00201129"
"1450425600","0","0.002","0","0.00200006","39.25594755","19618.28017713","0.00200098"
"1450440000","0","0.00196012","0","0.00198006","152.2242113","76348.55462726","0.0019938"
"1450454400","0","0.00197888","0","0.00199","26.28072805","13146.22929944","0.0019991"
"1450468800","0","0.00196215","0","0.00198001","29.27149721","14819.24060451","0.00197523"
"1450483200","0","0.00196001","0","0.00198","24.32701261","12351.8064557","0.00196951"
"1450497600","0","0.00192505","0","0.00194017","41.84518067","21469.87832942","0.00194901"
"1450512000","0","0.00188893","0","0.00192","80.67568318","41960.21621668","0.00192267"
"1450526400","0","0.00190255","0","0.00194698","46.36648137","23949.46614431","0.00193601"
"1450540800","0","0.00193099","0","0.00197","27.50638783","13978.11519498","0.00196781"
"1450555200","0","0.00194932","0","0.00195059","24.87904407","12634.7529996","0.00196909"
"1450569600","0","0.0019506","0","0.0020025","36.77153454","18432.9392777","0.00199488"
"1450584000","0","0.00195972","0","0.0019744","23.51770307","11852.64521296","0.00198417"
"1450598400","0","0.00195976","0","0.00197118","25.37990217","12778.67540898","0.00198611"
"1450612800","0","0.00197101","0","0.0020025","48.45892657","24175.09943389","0.00200449"
"1450627200","0","0.00200007","0","0.00205009","307.29440888","146543.46886239","0.00209695"
"1450641600","0","0.00201999","0","0.00203997","36.14951974","17661.45519222","0.0020468"
"1450656000","0","0.00202664","0","0.00205801","123.72934058","59498.07920439","0.00207955"
"1450670400","0","0.00202006","0","0.002043","61.18474637","29815.65633447","0.0020521"
"1450684800","0","0.00202725","0","0.002037","30.82510648","15075.81895604","0.00204467"
"1450699200","0","0.00199066","0","0.00209498","118.84474766","58529.69334478","0.0020305"
"1450713600","0","0.00204004","0","0.00204562","42.5945123","20712.45760829","0.00205646"
"1450728000","0","0.00204111","0","0.00205945","47.95832513","23253.7134489","0.00206239"
"1450742400","0","0.0020222","0","0.00204095","29.79894163","14591.10590511","0.00204226"
"1450756800","0","0.0020221","0","0.00203391","31.51097174","15330.03861488","0.0020555"
"1450771200","0","0.00202111","0","0.00203448","22.66439486","11131.01012302","0.00203614"
"1450785600","0","0.00203","0","0.00206285","28.88947933","14066.1534802","0.00205382"
"1450800000","0","0.00204369","0","0.00207885","66.18694247","32035.23113397","0.00206606"
"1450814400","0","0.00196801","0","0.00198633","212.5396614","105486.49084871","0.00201485"
"1450828800","0","0.00195234","0","0.00199931","40.68500852","20503.10052633","0.00198433"
"1450843200","0","0.00196011","0","0.00196174","40.24907296","20397.79456703","0.0019732"
"1450857600","0","0.00194577","0","0.00196247","29.82729505","15170.35369829","0.00196615"
"1450872000","0","0.00193","0","0.00195093","32.65429431","16806.87689563","0.00194291"
"1450886400","0","0.00193421","0","0.00194002","22.00641168","11296.08400608","0.00194814"
"1450900800","0","0.0019","0","0.00192889","53.31862015","27824.92846751","0.00191621"
"1450915200","0","0.00187","0","0.00187677","91.29075873","48190.22716026","0.00189438"
"1450929600","0","0.00185876","0","0.00186534","30.10839365","16025.92025627","0.00187873"
"1450944000","0","0.00186138","0","0.0018971","45.13182606","23965.68168841","0.00188318"
"1450958400","0","0.0018971","0","0.00192604","34.39181021","17867.51254593","0.00192482"
"1450972800","0","0.00187008","0","0.0019099","48.13113776","25357.62229305","0.00189809"
"1450987200","0","0.00187073","0","0.00188327","35.59518783","18760.88199782","0.0018973"
"1451001600","0","0.00188341","0","0.001905","23.73231205","12491.39087449","0.00189989"
"1451016000","0","0.00188499","0","0.00188965","17.0616928","8947.0814734","0.00190695"
"1451030400","0","0.00188966","0","0.00190903","11.68030461","6102.34673583","0.00191406"
"1451044800","0","0.001896","0","0.00189607","17.7648421","9276.59018887","0.00191501"
"1451059200","0","0.00189601","0","0.00191199","7.12947691","3744.51752133","0.00190397"
"1451073600","0","0.00190402","0","0.00191183","9.11966453","4773.5696791","0.00191044"
"1451088000","0","0.00190252","0","0.00191993","28.970749","14954.12653425","0.0019373"
"1451102400","0","0.00192335","0","0.00201668","57.90862424","28909.21200061","0.00200312"
"1451116800","0","0.00201669","0","0.0020418","112.55036426","54854.9220669","0.00205178"
"1451131200","0","0.00202","0","0.002025","46.53442123","22814.00819095","0.00203973"
"1451145600","0","0.00203955","0","0.00204001","95.53690555","46003.25740616","0.00207674"
"1451160000","0","0.00203001","0","0.00204086","54.15203081","26379.76713571","0.00205278"
"1451174400","0","0.00204086","0","0.002041","9.82611958","4783.34197336","0.00205423"
"1451188800","0","0.00203071","0","0.00203119","16.19151497","7926.86656957","0.00204261"
"1451203200","0","0.00200672","0","0.00201276","28.67578921","14135.82135433","0.00202859"
"1451217600","0","0.002012","0","0.00201555","13.63364937","6745.64192755","0.0020211"
"1451232000","0","0.00200772","0","0.0020116","20.53786755","10180.56037733","0.00201736"
"1451246400","0","0.00200672","0","0.00201997","19.0596677","9438.29753315","0.00201939"
"1451260800","0","0.00201017","0","0.00203852","40.66821229","19959.32589953","0.00203755"
"1451275200","0","0.00200027","0","0.00200531","24.53826037","12154.23483892","0.0020189"
"1451289600","0","0.002","0","0.00200599","12.28265184","6124.28706125","0.00200556"
"1451304000","0","0.00196","0","0.00196025","36.52510537","18408.31877676","0.00198416"
"1451318400","0","0.00196002","0","0.00198977","28.19785625","14207.61502215","0.0019847"
"1451332800","0","0.0019787","0","0.00200058","24.65816624","12316.10168522","0.0020021"
"1451347200","0","0.00198649","0","0.00198888","11.27582848","5630.57334878","0.0020026"
"1451361600","0","0.001964","0","0.00197787","35.69593258","18046.98553675","0.00197794"
"1451376000","0","0.00196481","0","0.00196992","5.24521707","2650.21024555","0.00197917"
"1451390400","0","0.00196678","0","0.00196687","21.9777131","11096.79444783","0.00198054"
"1451404800","0","0.00196687","0","0.00199007","37.00909154","18615.87668984","0.00198803"
"1451419200","0","0.00198606","0","0.00201411","16.39037691","8169.54562563","0.00200627"
"1451433600","0","0.00199002","0","0.00203696","95.92098121","47139.74568021","0.00203482"
"1451448000","0","0.00203696","0","0.00208993","77.46175676","37131.01235993","0.00208617"
"1451462400","0","0.00204141","0","0.00205495","17.05403339","8247.06692155","0.00206789"
"1451476800","0","0.002036","0","0.00207501","71.10988869","34364.97809813","0.00206925"
"1451491200","0","0.00205773","0","0.00207748","16.46363219","7964.32088138","0.00206717"
"1451505600","0","0.002067","0","0.00215","387.59200822","179885.17708479","0.00215466"
"1451520000","0","0.00213022","0","0.00228494","273.30494895","122065.05345837","0.00223901"
"1451534400","0","0.00220787","0","0.00222754","191.51082933","83956.06927797","0.00228108"
"1451548800","0","0.00222517","0","0.002245","72.93219418","32334.19304061","0.00225557"
"1451563200","0","0.00221002","0","0.002239","85.93541872","38035.39239607","0.00225935"
"1451577600","0","0.00216","0","0.0022","101.55257415","46255.74276875","0.00219545"
"1451592000","0","0.00216316","0","0.00216521","11.89397578","5470.40869498","0.00217423"
"1451606400","0","0.00216513","0","0.00216743","20.74486668","9524.08371676","0.00217814"
"1451620800","0","0.00216743","0","0.002174","10.09271656","4618.07447201","0.00218548"
"1451635200","0","0.0021342","0","0.0021348","17.76090769","8223.55521154","0.00215976"
"1451649600","0","0.0021321","0","0.002176","77.04426898","35157.66346135","0.00219139"
"1451664000","0","0.0021525","0","0.0021531","37.26522888","17245.66852574","0.00216084"
"1451678400","0","0.002152","0","0.00217692","15.79176294","7292.19149952","0.00216557"
"1451692800","0","0.00214799","0","0.00222093","72.97059118","33323.12948491","0.00218978"
"1451707200","0","0.0022","0","0.00221001","11.52908503","5213.54121432","0.00221137"
"1451721600","0","0.00220561","0","0.00221276","43.41535498","19584.81210899","0.00221678"
"1451736000","0","0.00220175","0","0.00220179","29.19912895","13206.65704493","0.00221094"
"1451750400","0","0.00217","0","0.00217404","21.588978","9864.26844221","0.0021886"
"1451764800","0","0.00214601","0","0.00215034","32.42644148","15031.9324476","0.00215717"
"1451779200","0","0.00215","0","0.00218018","7.95749735","3682.31177485","0.002161"
"1451793600","0","0.00218018","0","0.0021844","8.37020255","3814.81806194","0.00219412"
"1451808000","0","0.00218101","0","0.00230003","200.60958471","87932.21535204","0.00228141"
"1451822400","0","0.00224","0","0.0023","52.67821507","23173.22690436","0.00227323"
"1451836800","0","0.00225032","0","0.00225686","33.83892307","14897.38452695","0.00227146"
"1451851200","0","0.0022302","0","0.0022437","29.23868531","13003.98597884","0.00224844"
"1451865600","0","0.00223568","0","0.00223592","10.84140377","4832.62031583","0.00224338"
"1451880000","0","0.002215","0","0.00221501","62.80692347","28206.03023359","0.00222671"
"1451894400","0","0.00220003","0","0.00220034","24.19839076","10895.88002181","0.00222087"
"1451908800","0","0.00214522","0","0.00216888","69.33097061","31840.74415205","0.00217742"
"1451923200","0","0.00210801","0","0.00214552","72.46527295","33621.72263566","0.00215531"
"1451937600","0","0.00212785","0","0.00218069","41.75087514","19315.30524969","0.00216154"
"1451952000","0","0.00216812","0","0.00223004","22.55283756","10262.15804185","0.00219767"
"1451966400","0","0.00217012","0","0.00219999","20.68717989","9441.43048318","0.0021911"
"1451980800","0","0.00219096","0","0.0022","33.13869472","14909.10785593","0.00222271"
"1451995200","0","0.002191","0","0.00220537","38.03972569","17225.77786962","0.0022083"
"1452009600","0","0.002191","0","0.002219","28.94799628","13113.82877477","0.00220744"
"1452024000","0","0.0022","0","0.0022","23.90053468","10799.68795615","0.00221307"
"1452038400","0","0.00218001","0","0.00220506","72.33610077","32708.54890555","0.00221153"
"1452052800","0","0.0021727","0","0.00220055","29.00763615","13215.90341649","0.0021949"
"1452067200","0","0.00217088","0","0.00219","47.92574782","21739.67020862","0.00220452"
"1452081600","0","0.00218566","0","0.0021892","33.74529746","15292.93851593","0.00220659"
"1452096000","0","0.00218927","0","0.00220078","42.49733342","19171.96814855","0.00221663"
"1452110400","0","0.0021892","0","0.002215","25.34070698","11459.65287243","0.00221129"
"1452124800","0","0.00215","0","0.00215848","159.46448599","72151.1442544","0.00221014"
"1452139200","0","0.00205861","0","0.00210579","120.32346706","56765.72518996","0.00211964"
"1452153600","0","0.00205965","0","0.00212396","71.96628221","34010.16022464","0.00211602"
"1452168000","0","0.00206847","0","0.00209981","152.71838556","73070.4048449","0.00209001"
"1452182400","0","0.00205139","0","0.00208598","94.2927573","45344.8282903","0.00207946"
"1452196800","0","0.00204893","0","0.00204944","69.26646551","33430.99125284","0.00207192"
"1452211200","0","0.00203531","0","0.00207006","84.50007536","40864.11347695","0.00206783"
"1452225600","0","0.00207034","0","0.002143","69.05682528","32729.91966818","0.00210989"
"1452240000","0","0.00209412","0","0.00212428","30.9951206","14594.08223577","0.00212381"
"1452254400","0","0.00211085","0","0.00212246","27.95220642","13129.63499146","0.00212894"
"1452268800","0","0.00212247","0","0.00217609","136.25613288","63050.71371619","0.00216105"
"1452283200","0","0.00215219","0","0.00217001","51.44156971","23634.8909513","0.0021765"
"1452297600","0","0.00215367","0","0.00217","32.15217596","14819.5860563","0.00216957"
"1452312000","0","0.00215605","0","0.00217996","24.93458953","11450.71058914","0.00217755"
"1452326400","0","0.002155","0","0.00216913","26.54456036","12229.71099485","0.00217049"
"1452340800","0","0.00216695","0","0.00217068","14.64204216","6711.89482106","0.0021815"
"1452355200","0","0.0021705","0","0.00217504","12.89341772","5926.04234596","0.00217572"
"1452369600","0","0.00217499","0","0.00219001","35.81869788","16315.76409525","0.00219534"
"1452384000","0","0.00218528","0","0.00219","10.09705333","4602.73130016","0.0021937"
"1452398400","0","0.00218002","0","0.0022","28.74364342","13116.88307575","0.00219134"
"1452412800","0","0.00219054","0","0.00224","117.74862102","52617.65380241","0.00223781"
"1452427200","0","0.00220804","0","0.00223901","113.64564974","50692.26552886","0.00224187"
"1452441600","0","0.00220283","0","0.00224399","59.90625949","26878.73739986","0.00222876"
"1452456000","0","0.00222628","0","0.00223245","33.38792278","14889.32015794","0.0022424"
"1452470400","0","0.00221658","0","0.00235622","264.40527708","114429.24796028","0.00231064"
"1452484800","0","0.00226716","0","0.00230002","172.78373373","73933.728248","0.002337"
"1452499200","0","0.002268","0","0.00229097","123.70874199","54193.83200703","0.0022827"
"1452513600","0","0.00227134","0","0.002321","345.47424936","149520.98890514","0.00231054"
"1452528000","0","0.0023","0","0.00232999","160.72613668","68909.71341063","0.00233241"
"1452542400","0","0.002301","0","0.00236753","77.16943786","33012.81188925","0.00233756"
"1452556800","0","0.0023518","0","0.00238103","229.60038029","95895.19820038","0.00239428"
"1452571200","0","0.00237356","0","0.00255227","642.08969898","252905.50795833","0.00253885"
"1452585600","0","0.00233471","0","0.00252497","643.27352696","251703.60590534","0.00255567"
"1452600000","0","0.00250233","0","0.00258339","175.87260334","68144.71622389","0.00258086"
"1452614400","0","0.0025","0","0.0025479","1213.28987129","447035.59664777","0.00271407"
"1452628800","0","0.00248978","0","0.0026499","614.62297862","238513.14909324","0.00257689"
"1452643200","0","0.00257423","0","0.00264334","186.87024864","70956.91638476","0.00263357"
"1452657600","0","0.00250501","0","0.00255941","132.97954947","51558.47142107","0.00257919"
"1452672000","0","0.002491","0","0.00251753","106.7017195","42395.01942558","0.00251684"
"1452686400","0","0.00251753","0","0.00264599","89.78403123","34812.78036656","0.00257905"
"1452700800","0","0.00249","0","0.00252144","286.0994702","111584.67336454","0.00256396"
"1452715200","0","0.00249988","0","0.00259849","218.88247982","84838.14227155","0.00258"
"1452729600","0","0.002575","0","0.00260304","27.51088705","10581.40219796","0.00259992"
"1452744000","0","0.002598","0","0.0026308","105.55032466","40086.33993315","0.00263307"
"1452758400","0","0.00253607","0","0.00257205","60.68519079","23434.12361454","0.0025896"
"1452772800","0","0.00257101","0","0.00262426","166.75421988","63351.52552876","0.0026322"
"1452787200","0","0.002622","0","0.002663","47.45114536","17981.43098419","0.00263889"
"1452801600","0","0.00263453","0","0.0027922","346.18355068","127553.3899177","0.00271402"
"1452816000","0","0.00270099","0","0.00277424","320.62801601","115033.67566469","0.00278725"
"1452830400","0","0.00275974","0","0.00307172","919.35013829","310572.72192636","0.00296017"
"1452844800","0","0.00297","0","0.00315","876.91338653","283812.93336069","0.00308975"
"1452859200","0","0.00311","0","0.00328998","1977.3986409","602309.07241726","0.00328302"
"1452873600","0","0.0029623","0","0.00308022","1306.34102945","421798.92571215","0.00309707"
"1452888000","0","0.00308368","0","0.00334997","945.48003154","289660.02217418","0.0032641"
"1452902400","0","0.00311005","0","0.00336958","510.49407242","157859.9724413","0.00323384"
"1452916800","0","0.00323024","0","0.00338423","402.20860311","120299.55806609","0.00334339"
"1452931200","0","0.00330222","0","0.00339149","956.57809821","278781.49598263","0.00343128"
"1452945600","0","0.00324","0","0.0033768","663.13525887","198215.88036078","0.00334552"
"1452960000","0","0.00327123","0","0.0033","890.24265014","260785.48715182","0.00341369"
"1452974400","0","0.0031","0","0.00314864","699.52683044","217949.75835632","0.00320957"
"1452988800","0","0.00310925","0","0.00322201","204.29777699","64372.60739931","0.00317367"
"1453003200","0","0.00319","0","0.00326542","90.55021737","28016.17099859","0.00323206"
"1453017600","0","0.00315644","0","0.00318499","219.35891739","68284.08433612","0.00321244"
"1453032000","0","0.00314008","0","0.003195","207.03324378","65478.70590108","0.00316184"
"1453046400","0","0.00318503","0","0.00322503","231.37337007","71829.91751938","0.00322112"
"1453060800","0","0.0031901","0","0.00347951","775.57440747","231449.86388246","0.00335093"
"1453075200","0","0.00343857","0","0.00377999","1254.54081645","347637.78677027","0.00360875"
"1453089600","0","0.00363333","0","0.00370503","430.60697956","115724.36568358","0.00372097"
"1453104000","0","0.00358673","0","0.0038216","709.86325895","188495.12250351","0.00376595"
"1453118400","0","0.00379","0","0.00391001","1083.35191287","276587.80724465","0.00391684"
"1453132800","0","0.00338","0","0.00369993","2716.27436576","752649.73327877","0.00360894"
"1453147200","0","0.0035523","0","0.00368471","948.24682519","257610.28885849","0.00368093"
"1453161600","0","0.00340002","0","0.00361","1175.75417816","329434.902479","0.003569"
"1453176000","0","0.00354996","0","0.00361768","522.58205433","142782.10730444","0.00365999"
"1453190400","0","0.00355501","0","0.00359","153.4167575","42459.25316703","0.00361327"
"1453204800","0","0.0033611","0","0.00339992","843.65779804","244100.2568593","0.00345619"
"1453219200","0","0.003375","0","0.0035798","305.02080408","87003.98796322","0.00350582"
"1453233600","0","0.00350102","0","0.003615","406.93509045","113143.26380572","0.00359663"
"1453248000","0","0.00356244","0","0.00365523","176.18127106","48396.28019332","0.00364038"
"1453262400","0","0.00358921","0","0.0036121","175.97511663","48500.84809304","0.00362828"
"1453276800","0","0.0035731","0","0.00374232","571.66984158","153872.55973273","0.00371521"
"1453291200","0","0.00358421","0","0.00386756","1937.06122268","506184.19454498","0.00382679"
"1453305600","0","0.00371","0","0.00384013","723.42007182","189881.68472423","0.00380984"
"1453320000","0","0.00351999","0","0.00367934","674.29587838","182781.69291015","0.00368907"
"1453334400","0","0.00354072","0","0.00372499","427.92844633","117758.92632055","0.00363393"
"1453348800","0","0.003584","0","0.00377853","316.7009281","85341.83109361","0.00371096"
"1453363200","0","0.00361008","0","0.00365962","240.76123632","65617.28113679","0.00366917"
"1453377600","0","0.00362","0","0.00370204","270.02999761","73470.37754019","0.00367535"
"1453392000","0","0.00362","0","0.00367","177.8071879","48505.70252742","0.00366569"
"1453406400","0","0.00361516","0","0.00379887","454.79962306","122070.60217422","0.0037257"
"1453420800","0","0.00376155","0","0.0038502","359.46708014","93658.88977666","0.00383804"
"1453435200","0","0.0037","0","0.00379767","421.00178695","110854.78420697","0.00379777"
"1453449600","0","0.00379786","0","0.00386981","176.5826313","45774.39836359","0.00385767"
"1453464000","0","0.003819","0","0.00389995","378.35734084","97289.27459104","0.00388899"
"1453478400","0","0.00387141","0","0.00389902","455.05236289","115941.76825292","0.00392483"
"1453492800","0","0.00385","0","0.00393986","282.52219335","72561.09911181","0.00389357"
"1453507200","0","0.00389229","0","0.00394999","142.59894908","36274.94742555","0.00393105"
"1453521600","0","0.00394414","0","0.00438007","1841.83436153","441089.22125341","0.00417565"
"1453536000","0","0.00431088","0","0.00453109","1065.73733404","241009.55102228","0.00442197"
"1453550400","0","0.00449769","0","0.0048888","2380.52896208","503314.11413486","0.0047297"
"1453564800","0","0.00450011","0","0.00473","1676.82864262","356763.11571065","0.00470011"
"1453579200","0","0.004688","0","0.00503","3999.77565932","789714.82606845","0.00506483"
"1453593600","0","0.0048831","0","0.005574","1939.69607815","367270.72139371","0.00528137"
"1453608000","0","0.0051111","0","0.00561099","2992.19197624","539923.31543226","0.00554188"
"1453622400","0","0.00527","0","0.00561232","1887.12192144","340189.92755864","0.00554725"
"1453636800","0","0.00486","0","0.00505011","3832.97867354","733918.43826022","0.00522262"
"1453651200","0","0.004932","0","0.00555417","2291.2179753","426478.69501165","0.0053724"
"1453665600","0","0.0050151","0","0.00529243","1809.44617209","342953.65712341","0.00527606"
"1453680000","0","0.00516096","0","0.00527026","523.50350905","98695.42664735","0.00530423"
"1453694400","0","0.005151","0","0.00526399","746.98671022","141314.4845183","0.00528598"
"1453708800","0","0.005194","0","0.0057265","1136.05751999","206832.9417582","0.00549263"
"1453723200","0","0.00568007","0","0.00635","4772.2824823","769848.73486875","0.00619898"
"1453737600","0","0.005814","0","0.0061","6279.98467666","983645.53707194","0.00638439"
"1453752000","0","0.0059301","0","0.00637467","2377.56452183","381647.9583277","0.00622973"
"1453766400","0","0.00630361","0","0.0066","1638.74652784","249797.64333745","0.00656029"
"1453780800","0","0.00655","0","0.00696131","3275.05727359","479173.06132506","0.00683481"
"1453795200","0","0.00661","0","0.00695","3865.34343018","550409.93276193","0.00702266"
"1453809600","0","0.00640004","0","0.006788","3012.86721938","440412.98127749","0.006841"
"1453824000","0","0.00541496","0","0.00598999","5768.86711618","914552.95740073","0.00630785"
"1453838400","0","0.0047","0","0.0058","7154.67408913","1317977.636528","0.00542852"
"1453852800","0","0.0054321","0","0.00605","2444.07060455","414878.00133499","0.00589105"
"1453867200","0","0.00557993","0","0.00588998","3087.60751191","502245.75685912","0.0061476"
"1453881600","0","0.00556899","0","0.00613002","1721.57062642","289444.67397135","0.00594784"
"1453896000","0","0.00594484","0","0.00639199","976.87729497","155869.24422451","0.00626728"
"1453910400","0","0.00596837","0","0.00622","1151.71335167","186284.88320567","0.00618253"
"1453924800","0","0.0059","0","0.00607994","2186.97754475","350116.85531891","0.00624642"
"1453939200","0","0.00587","0","0.00632639","1842.88375427","297188.37694128","0.00620106"
"1453953600","0","0.006122","0","0.00634","696.12035769","111273.97119188","0.00625591"
"1453968000","0","0.00631","0","0.00674006","1669.45494531","254598.62531896","0.0065572"
"1453982400","0","0.00651107","0","0.00655446","2105.29862844","309641.41650518","0.00679915"
"1453996800","0","0.006451","0","0.00665201","1018.61348877","153063.41333376","0.00665484"
"1454011200","0","0.00651","0","0.00668","724.37922983","108766.12749432","0.00665997"
"1454025600","0","0.00666","0","0.00696003","2735.25642195","394283.44039609","0.00693728"
"1454040000","0","0.00670699","0","0.00692134","886.20149005","129113.53764944","0.00686373"
"1454054400","0","0.00671742","0","0.00677907","765.03544941","112277.02527879","0.00681382"
"1454068800","0","0.00590008","0","0.00640094","3675.0996488","575408.6547284","0.00638693"
"1454083200","0","0.00611","0","0.0064","1785.88099222","277869.5210194","0.00642704"
"1454097600","0","0.00627009","0","0.00666488","1232.10613573","189903.49760929","0.00648806"
"1454112000","0","0.00659569","0","0.00679","1306.05447128","192544.90717467","0.00678311"
"1454126400","0","0.00660886","0","0.00673565","514.11001665","76734.19400113","0.00669988"
"1454140800","0","0.00665","0","0.00669998","401.89062871","59702.11468041","0.00673159"
"1454155200","0","0.00651","0","0.00662995","835.28695427","126029.10892665","0.00662773"
"1454169600","0","0.00634","0","0.00639899","1131.37490497","172754.17194331","0.00654904"
"1454184000","0","0.00631095","0","0.00647687","1200.33464843","185604.89761231","0.00646714"
"1454198400","0","0.00638794","0","0.00652092","658.17551075","100082.82075981","0.0065763"
"1454212800","0","0.00632","0","0.00640021","775.04280956","119685.59114749","0.00647565"
"1454227200","0","0.00628282","0","0.00635","1057.67630378","165061.28846661","0.00640777"
"1454241600","0","0.0058","0","0.00599999","3626.81285369","596549.23897054","0.00607965"
"1454256000","0","0.00572946","0","0.00604885","2094.44240615","350044.41340986","0.00598336"
"1454270400","0","0.00590035","0","0.00623988","1306.27511402","212640.1337186","0.00614312"
"1454284800","0","0.00587031","0","0.00596007","957.30903674","157303.29989769","0.00608575"
"1454299200","0","0.00561","0","0.00600492","1913.27580003","326521.52214644","0.00585957"
"1454313600","0","0.00583161","0","0.0060222","901.5627431","150962.82564669","0.00597208"
"1454328000","0","0.00583199","0","0.00586273","547.17432977","91574.56782146","0.00597517"
"1454342400","0","0.00571565","0","0.0058678","600.57911463","102734.81230573","0.00584591"
"1454356800","0","0.00578701","0","0.00594538","670.30706122","112706.51959493","0.00594736"
"1454371200","0","0.005751","0","0.00579114","565.12359253","97182.54234163","0.00581507"
"1454385600","0","0.00575006","0","0.00588019","239.34505821","41066.2157184","0.00582827"
"1454400000","0","0.00577","0","0.00579172","197.60778248","34083.2036898","0.0057978"
"1454414400","0","0.00578328","0","0.00608772","879.83478581","148075.80604961","0.00594178"
"1454428800","0","0.00595196","0","0.006462","1537.68502891","245385.49373882","0.0062664"
"1454443200","0","0.00629003","0","0.00649103","1378.77098275","214090.54330873","0.00644013"
"1454457600","0","0.00631","0","0.006355","553.87168071","86829.18301631","0.00637886"
"1454472000","0","0.006257","0","0.00641906","597.29588297","93860.51359425","0.00636365"
"1454486400","0","0.00631867","0","0.00654","471.55653948","73161.44506176","0.00644542"
"1454500800","0","0.00643602","0","0.00677999","1253.7511016","189615.70676893","0.00661206"
"1454515200","0","0.006605","0","0.00667119","1707.70021854","252823.70099518","0.00675451"
"1454529600","0","0.00665","0","0.00684379","815.68680762","120460.32886766","0.00677141"
"1454544000","0","0.00672101","0","0.00676998","649.81065187","95237.32528848","0.00682306"
"1454558400","0","0.0067","0","0.00683821","321.77412142","47415.84777355","0.00678621"
"1454572800","0","0.00644","0","0.00658","1137.08666065","171841.27003067","0.00661707"
"1454587200","0","0.00641001","0","0.00662889","1266.33850091","193967.94909266","0.00652859"
"1454601600","0","0.00652473","0","0.00676678","1019.19088692","152501.32768683","0.00668316"
